term,tfidf_sum,tfidf_avg_per_doc,doc_freq,idf,max_doc_tfidf
employees,1471.4527416708277,1.4482802575500273,195,2.6464977368180427,60.86944794681498
carrying,1469.1560216150187,1.4460197063139948,234,2.465026881904401,115.85626344950684
online,1463.6111718545199,1.4405621770221653,141,2.968785338447299,106.87627218410276
clause,1460.6423865160714,1.4376401442087317,141,2.968785338447299,100.93870150720817
commercial,1458.4227371852262,1.4354554499854588,213,2.5586363810267088,69.08318228772114
reasonably,1453.5554706586217,1.430664833325415,158,2.8557081938283284,57.114163876566565
while,1440.7423870405996,1.4180535305517712,210,2.5727542625724933,74.60987361460231
determined,1438.305451035003,1.4156549714911446,285,2.2686205852287076,47.64103228980286
concern,1435.9916516177964,1.413377609860036,91,3.4028238189995195,122.5016574839827
consider,1434.6542716807242,1.4120612910243349,247,2.4111836498835775,53.04604029743871
working,1428.4092027217905,1.4059145696080615,140,2.9758525056703915,71.42046013608939
fund,1423.3433460302958,1.4009284901872991,82,3.505771788251962,171.78281762434614
unmanned,1422.524472389468,1.4001225121943583,60,3.8137385318752486,225.01057338063967
appropriated,1421.6040155320488,1.3992165507205205,160,2.843208031064097,255.8887227957687
context,1419.4816452047794,1.3971276035480111,140,2.9758525056703915,119.03410022681567
election,1418.0541261213855,1.3957225650801037,62,3.7814776696570274,113.44433008971082
employee,1417.7506702516137,1.3954238880429268,137,2.9973587108913553,146.8705768336764
investment,1414.455364006466,1.3921804763843169,125,3.088330489097082,105.00323662930079
reports,1409.7741190925615,1.3875729518627573,223,2.51296634419352,82.92788935838615
personnel,1405.0678407827822,1.3829407881720297,199,2.626295029500523,52.525900590010465
cases,1401.0534957227048,1.3789896611443946,151,2.9007318752022835,101.52561563207992
assess,1400.5129351878263,1.3784576133738449,241,2.4356746698918736,43.84214405805373
identification,1400.2871234773168,1.3782353577532644,237,2.452341722377085,142.23581989787093
bias,1396.6321033641107,1.37463789701192,130,3.0494150728474083,125.02601798674374
results,1396.07533328259,1.3740898949631792,247,2.4111836498835775,48.22367299767155
child,1395.5147346816652,1.3735381246866785,72,3.634152954900169,283.4639304822132
capability,1392.837050582784,1.370902608841323,125,3.088330489097082,225.44812570408698
audio,1387.081037649255,1.3652372417807628,139,2.9829699734392556,74.57424933598139
stem,1385.4493395012055,1.3636312396665409,33,4.398251871432398,972.01366358656
platforms,1385.1351077716226,1.3633219564681325,136,3.004631470220435,150.23157351102174
property,1384.0454010135854,1.3622494104464424,202,2.611406417006773,54.83953475714223
consent,1379.3013772813645,1.3575800957493744,121,3.1205913513153036,99.85892324208972
outputs,1372.7130623484582,1.3510955338075374,148,2.9206660901031007,55.49265571195892
implement,1371.1937422059643,1.3496001399665003,291,2.247858593780278,31.470020312923893
amount,1371.0237869463604,1.3494328611676776,185,2.6988657223353587,86.36370311473148
departments,1363.4898343629825,1.3420175535068726,172,2.771320801550781,193.99245610855468
assessments,1361.416123397472,1.3399764994069605,164,2.8186669221479796,62.01067228725555
both,1360.6948388112253,1.3392665736330958,234,2.465026881904401,51.765564519992424
needs,1351.0524406301533,1.329776024242277,214,2.553974367920897,81.7271797734687
technological,1350.6338873061807,1.3293640623092329,159,2.8494385808147333,159.56856052562506
issues,1350.1630643418534,1.328900653879777,203,2.606492402204344,44.31037083747385
significant,1349.8088270612593,1.3285519951390348,197,2.6363453653540248,71.18132486455866
operational,1349.67093427977,1.3284162738974115,194,2.651612837484813,90.15483647448364
communications,1347.3520488265976,1.3261339063253914,200,2.621307487989484,47.183534783810714
groups,1344.8373986933186,1.3236588569816128,160,2.843208031064097,156.37644170852533
stakeholders,1344.0583858177913,1.3228921120253851,186,2.693503779193973,70.0310982590433
mitigation,1339.7520847951328,1.318653626766863,154,2.881187279129313,80.67324381562076
transparency,1339.335553803949,1.3182436553188475,198,2.6313075713240677,57.88876656912949
right,1339.1509826311897,1.3180619907787299,160,2.843208031064097,142.16040155320485
prior,1338.9468701932653,1.3178610927099068,192,2.6619222071436743,77.19574400716655
intimate,1335.2937538561916,1.314265505763968,28,4.557316566062086,227.8658283031043
issued,1333.0704133787567,1.3120771785223984,180,2.7261153647827343,92.68792240261297
help,1332.9985206740062,1.3120064179862265,173,2.765557096834031,74.67004161451884
generated,1330.2339847443748,1.309285418055487,172,2.771320801550781,83.13962404652344
computer,1326.4867622142076,1.3055972069037476,201,2.616344698647355,94.18840915130477
school,1324.2914404901035,1.3034364571752988,66,3.7199197766575938,126.47727240635818
forth,1324.2828989475722,1.3034280501452482,127,3.0725821321289426,193.5726743241234
environmental,1319.8558331057152,1.299070701875704,101,3.299639582764289,118.7870249795144
safe,1319.131011636675,1.2983572949179873,171,2.777117919235107,77.759301738583
republic,1319.0172699505938,1.2982453444395607,67,3.7051046908724534,207.4858626888574
enable,1315.7807786284031,1.2950598214846487,217,2.540117333259471,53.34246399844889
smart,1310.6790576868552,1.2900384426051725,33,4.398251871432398,448.62169088610466
quality,1309.5544587942009,1.2889315539313,191,2.6671170240207784,109.35179798485191
standard,1307.8475334888594,1.2872515093394286,120,3.128821850451819,222.14635138207916
future,1304.2137132421658,1.283674914608431,235,2.46078059102295,56.59795359352785
quantum,1301.807281304744,1.2813063792369528,93,3.381317613778556,189.35378637159914
outcomes,1296.7471480422262,1.2763259331124273,168,2.7947136811254865,86.63612411489008
sharing,1296.4849472615397,1.2760678614778933,209,2.5775048653310915,56.70510703728401
response,1295.1152180098031,1.2747197027655544,182,2.715126243207139,141.18656464677122
challenges,1294.3585919766451,1.2739749921029973,174,2.759826422125046,99.35375119650165
device,1293.458716443601,1.2730892878381899,101,3.299639582764289,138.58486247610014
language,1289.129557505542,1.2688283046314388,177,2.742828845756475,43.8852615321036
prohibited,1288.1192348522409,1.2678338925711032,113,3.1884139476540643,102.02924632493006
machine,1286.231376526929,1.2659757642981584,330,2.122494020671497,31.837410310072457
document,1285.6600585523192,1.2654134434570072,139,2.9829699734392556,241.6205678485797
contract,1285.0686872227504,1.2648313850617623,158,2.8557081938283284,122.79545233461812
chains,1283.3980828218828,1.2631870893916168,51,3.9733686774671324,226.48201461562655
agriculture,1281.6763816525347,1.2614925016265106,70,3.6619325190072445,139.15343572227528
effect,1281.595366035787,1.2614127618462472,307,2.1945126130749855,28.52866396997481
understanding,1277.0114555524726,1.2569010389295991,166,2.806618583631805,103.84488759437679
text,1276.6004059477793,1.256496462547027,160,2.843208031064097,113.72832124256388
construction,1273.8879878588082,1.2538267597035513,162,2.8308621952417976,110.40362561443011
capacity,1272.9514840437907,1.252905003980109,179,2.7316555451583495,98.33959962570059
secure,1267.4709363177399,1.2475107640922636,194,2.651612837484813,68.94193377460515
publicly,1267.435971760982,1.247476350158447,206,2.5918936027831907,62.20544646679657
obligations,1267.1728494329864,1.24721737148916,120,3.128821850451819,347.2992254001519
operation,1265.0816546718734,1.2451591089290093,181,2.720605708971765,84.33877697812471
another,1263.694489446671,1.2437937888254635,201,2.616344698647355,68.02496216483122
company,1263.4593409223532,1.2435623434275132,95,3.360264204580724,97.44766193284099
video,1257.1254472779979,1.2373281961397617,164,2.8186669221479796,33.824003065775756
educational,1257.0972554509817,1.2373004482785253,124,3.096298658746259,213.64460745349186
evaluations,1256.9026003386152,1.2371088586009993,89,3.424802725718295,181.51454446306963
ability,1256.0248444190972,1.2362449256093477,254,2.3833488508901337,28.600186210681606
particular,1255.8303588179278,1.236053502773551,139,2.9829699734392556,199.85898822043012
adoption,1254.7310434284175,1.2349714994374188,207,2.587074316347242,75.02515517407002
least,1253.1190484872818,1.2333848902433877,220,2.526449694530807,60.634792668739365
patient,1250.678977815243,1.2309832458811445,40,4.211040329344252,273.7176214073764
talent,1249.370265620142,1.2296951433269114,61,3.7974780110034683,341.77302099031215
create,1245.9296429598394,1.2263087037006293,245,2.419280860116197,45.96633634220775
criminal,1243.8976005738343,1.2243086619821204,138,2.9901384629178684,122.5956769796326
funding,1241.8947599611777,1.2223373621665135,155,2.874756388799023,143.73781943995115
depiction,1240.3070277439365,1.2207746336062366,33,4.398251871432398,158.33706737156635
criteria,1239.6387015439473,1.2201168322282945,160,2.843208031064097,56.86416062128194
procurement,1238.2238795118674,1.2187242908581373,146,2.934179809269824,61.6177759946663
initiative,1237.9794132733373,1.2184836744816312,132,3.034263267826806,145.6446368556867
except,1237.7885905034939,1.2182958567947775,211,2.5680261213765476,38.520391820648214
conducted,1236.7869712414326,1.2173100110644022,232,2.4735739424828593,37.10360913724289
threat,1232.7558090780171,1.2133423317697019,120,3.128821850451819,250.30574803614553
evaluate,1228.8405423106283,1.2094887227466813,223,2.51296634419352,45.233394195483356
transportation,1227.6967437554697,1.2083629367671946,194,2.651612837484813,60.9870952621507
functions,1227.696743755467,1.208362936767192,194,2.651612837484813,58.33548242466589
homeland,1227.5393698468147,1.2082080411878098,113,3.1884139476540643,117.97131606320038
parties,1225.8882561827832,1.2065829293137629,129,3.0570779455929773,119.22603987812612
head,1225.851072749714,1.2065463314465688,134,3.0193376176101303,90.5801285283039
designed,1225.8143479097291,1.2065101849505209,176,2.7484626634747307,52.22079060601988
aircraft,1225.1987649688776,1.2059042962292104,62,3.7814776696570274,302.5182135725622
open,1222.2431069585266,1.2029951840142978,158,2.8557081938283284,62.82558026422323
follows,1222.1033740668133,1.2028576516405642,246,2.415224059420583,62.795825544935155
knowledge,1220.9802756929648,1.2017522398552802,189,2.6775883238880738,93.71559133608258
power,1219.953213117355,1.2007413514934597,104,3.2706520458910364,137.36738592742353
political,1217.817542523473,1.1986393135073554,114,3.1796802676853098,111.28880936898584
engineering,1215.9228861232575,1.1967744942158047,169,2.788813958998298,80.87560481095063
taken,1215.5867175954652,1.1964436196805759,179,2.7316555451583495,144.7777438933925
determine,1215.258252778866,1.1961203275382541,234,2.465026881904401,34.510376346661616
place,1209.450344641192,1.1904038825208583,150,2.9073325592336356,93.03464189547634
certain,1209.2030118985356,1.190160444782023,231,2.47787502438225,34.6902503413515
establishment,1207.5675681971281,1.1885507560995356,252,2.3912229073210396,35.8683436098156
genai,1205.9241836820802,1.1869332516555908,12,5.359663038587023,546.6856299358764
form,1205.2138485064563,1.1862341028606853,227,2.495266767094119,29.943201205129427
physical,1204.1564702522073,1.1851933762324875,195,2.6464977368180427,52.929954736360855
first,1204.04899488393,1.1850875933896947,210,2.5727542625724933,84.90089066489227
agreement,1203.8037282089472,1.1848461891820345,151,2.9007318752022835,84.12122438086622
less,1201.7693868253882,1.1828438846706577,231,2.47787502438225,42.12387541449825
independent,1199.3974414079,1.180509292724311,158,2.8557081938283284,62.82558026422323
global,1198.4733265441032,1.1795997308504953,131,3.041810473462189,79.08707231001691
definitions,1198.2090027067973,1.1793395695933044,444,1.8265381138823198,16.43884302494088
space,1196.6936340713876,1.1778480650308933,143,2.9547990964725592,100.463169280067
internet,1193.8850521651937,1.1750837127610174,170,2.7829488395459,72.3566698281934
electronic,1193.31685477383,1.1745244633600689,140,2.9758525056703915,148.79262528351958
annual,1192.2013097372865,1.1734264859618961,191,2.6671170240207784,64.01080857649868
mitigate,1191.8631797288594,1.1730936808354915,190,2.67233896800193,37.41274555202702
further,1191.5431970759716,1.1727787372794996,224,2.50851199384414,55.18726386457108
advance,1188.6064694326249,1.1698882573155756,171,2.777117919235107,61.09659422317236
high,1183.7173601343536,1.1650761418645212,152,2.8941744746561247,127.34367688486948
determines,1180.6415466432131,1.1620487663811152,256,2.3755363111533403,26.130899422686742
internal,1180.1607262906844,1.1615755180026421,149,2.9139771019523044,69.9354504468553
appropriations,1179.5883695952712,1.1610121747984952,200,2.621307487989484,115.33752947153731
experts,1176.8181338764841,1.158285564839059,159,2.8494385808147333,59.8382101971094
communities,1176.6539163459872,1.1581239334114048,125,3.088330489097082,95.73824516200955
protect,1176.0743252991335,1.1575534697826118,217,2.540117333259471,73.66340266452467
workers,1174.9763116939582,1.1564727477302739,81,3.517893148784307,214.59148207584272
approach,1173.2646691240468,1.1547880601614633,116,3.1624384612508036,69.57364614751768
duties,1172.0128741682872,1.1535559785120937,194,2.651612837484813,31.819354049817758
collection,1170.100442203134,1.1516736635857618,143,2.9547990964725592,79.7795756047591
